"","measurement_ID_A","measurement_ID_P","mean_A","mean_P","sd_A","sd_P","n_A","n_P","life_stage_A","life_stage_P","sample_type_A","sample_type_P","sampling_location_A","sampling_location_P","limit_type_A","limit_type_P","LOD_A","LOD_P","LOQ_A","LOQ_P","sampling_year_A","sampling_year_P","sampling_month_A","sampling_month_P","developmental_stage_A","developmental_stage_P","breeding_stage","laying_order","nest","body_weight_mean","body_weight_sd","egg_weight_mean","egg_weight_sd","data_pooled","es_ID","study_ID","species_ID","pfas_ID","study_title","author_year","year_publication","article_digital_object_identifier","journal","coi_statement","funding_statement","raw_data","analysis_code","species_common_name","species_scientific_name","taxonomic_order","seabird","main_food_type","diet","clutch_size","pfas_type_acronym","pfas_type_full_name","carbon_chain_length","functional_group","molecular_weight","Phylogeny","b_CV2_1","b_CV2_2","N_tilde","ess.se","lnRR","var_lnRR"
"31","m_110","m_065",0.280255339,2.064,0.146105607,2.127522503,8,17,"adult","egg","RBC","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,0.1,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_32","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,1.97730852223014,0.0670590132191125
"32","m_005","m_080",0.68,0.070710678,0.721248917,NA,8,17,"adult","egg","liver","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_33","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-2.28288769589312,0.0670590132191125
"33","m_020","m_080",0.072855339,0.070710678,0.001495371,NA,8,17,"adult","egg","brain","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_34","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-0.0492707152559903,0.0670590132191125
"34","m_035","m_080",0.131955339,0.070710678,0.042703013,NA,8,17,"adult","egg","muscle","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_35","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-0.643258422150047,0.0670590132191125
"35","m_050","m_080",0.206355339,0.070710678,0.094578623,NA,8,17,"adult","egg","adipose","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_36","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-1.09039452710271,0.0670590132191125
"36","m_095","m_080",2.291,0.070710678,2.542755985,NA,8,17,"adult","egg","plasma","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_37","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-3.49753858017646,0.0670590132191125
"37","m_110","m_080",0.280255339,0.070710678,0.146105607,NA,8,17,"adult","egg","RBC","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_38","S_002","se_003","pfas_004","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-1.39649601034123,0.0670590132191125
"38","m_007","m_067",0.425,6.192,0.240416306,2.127522503,8,17,"adult","egg","liver","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_39","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,2.65953275459209,0.0670590132191125
"39","m_022","m_067",0.57,6.192,0.212132034,2.127522503,8,17,"adult","egg","brain","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_40","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,2.36598556268791,0.0670590132191125
"40","m_037","m_067",0.113555339,6.192,0.029873561,2.127522503,8,17,"adult","egg","muscle","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,0.1,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_41","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,3.97933163713591,0.0670590132191125
"41","m_052","m_067",0.070710678,6.192,NA,2.127522503,8,17,"adult","egg","adipose","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.1,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_42","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,4.45302532948642,0.0670590132191125
"42","m_097","m_067",0.116,6.192,0.164048773,2.127522503,8,17,"adult","egg","plasma","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_43","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,3.95803173241015,0.0670590132191125
"43","m_112","m_067",0.047755339,6.192,-0.016005675,2.127522503,8,17,"adult","egg","RBC","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,0.1,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_44","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,4.84553105132189,0.0670590132191125
"44","m_007","m_082",0.425,0.070710678,0.240416306,NA,8,17,"adult","egg","liver","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_45","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-1.81288406664738,0.0670590132191125
"45","m_022","m_082",0.57,0.070710678,0.212132034,NA,8,17,"adult","egg","brain","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_46","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-2.10643125855156,0.0670590132191125
"46","m_037","m_082",0.113555339,0.070710678,0.029873561,NA,8,17,"adult","egg","muscle","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_47","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-0.493085184103568,0.0670590132191125
"47","m_097","m_082",0.116,0.070710678,0.164048773,NA,8,17,"adult","egg","plasma","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_49","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-0.514385088829331,0.0670590132191125
"48","m_112","m_082",0.047755339,0.070710678,-0.016005675,NA,8,17,"adult","egg","RBC","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.1,0.1,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_50","S_002","se_003","pfas_005","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,0.373114230082412,0.0670590132191125
